"","ValueID","IndicatorID","InsertDate","Numerator","Denominator","IndicatorValue","IndicatorValueType","LowerCI95","UpperCI95","AggregationType","AggregationLabel","FiscalYear","Gender","AgeGroup","IMD","EthnicityCode","NHSCodeDefinition","StatusID","DataQualityID","IndicatorStartDate","IndicatorEndDate"
"9257",9257,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sparkhill","2020/2024","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9258",9258,49,2024-05-29,4,87,4597.70114942529,"5-year Ethnicity Crude Rate",1252.71882026014,11771.9410062111,"Ward","Sparkhill","2015/2019","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9259",9259,49,2024-05-29,11,87,12643.6781609195,"5-year Ethnicity Crude Rate",6303.09218212641,22624.4104783292,"Ward","Sparkhill","2020/2024","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9260",9260,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sparkhill","2015/2019","Persons","65+",NA,"Z","Not stated",1,1,2015-04-01,2019-03-31
"9261",9261,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sparkhill","2020/2024","Persons","65+",NA,"Z","Not stated",1,1,2020-04-01,2024-03-31
"9262",9262,49,2024-05-29,0,2,0,"5-year Ethnicity Crude Rate",0,184443.972705697,"Ward","Sparkhill","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9263",9263,49,2024-05-29,4,91,4395.6043956044,"5-year Overall Crude Rate",1197.65425673223,11254.4930498942,"Ward","Sparkhill","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9264",9264,49,2024-05-29,0,2,0,"5-year Ethnicity Crude Rate",0,184443.972705697,"Ward","Sparkhill","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9265",9265,49,2024-05-29,11,91,12087.9120879121,"5-year Overall Crude Rate",6026.03318510986,21629.9308968642,"Ward","Sparkhill","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9266",9266,49,2024-05-29,0,5,0,"5-year Ethnicity-IMD Crude Rate",0,73777.5890822787,"Ward","St Alphege","2015/2019","Persons","65+","Q5","E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9267",9267,49,2024-05-29,1,5,20000,"5-year Ethnicity-IMD Crude Rate",506.356159685798,111432.867818778,"Ward","St Alphege","2020/2024","Persons","65+","Q5","E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9268",9268,49,2024-05-29,0,12,0,"5-year Ethnicity-IMD Crude Rate",0,30740.6621176161,"Ward","St Alphege","2015/2019","Persons","65+","Q5","L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9269",9269,49,2024-05-29,2,12,16666.6666666667,"5-year Ethnicity-IMD Crude Rate",2018.41065453304,60205.7305643663,"Ward","St Alphege","2020/2024","Persons","65+","Q5","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9270",9270,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","St Alphege","2015/2019","Persons","65+","Q5","Z","Not stated",1,1,2015-04-01,2019-03-31
"9271",9271,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","St Alphege","2020/2024","Persons","65+","Q5","Z","Not stated",1,1,2020-04-01,2024-03-31
"9272",9272,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","St Alphege","2015/2019","Persons","65+","Q5",NA,NA,1,1,2015-04-01,2019-03-31
"9273",9273,49,2024-05-29,0,19,0,"5-year IMD Crude Rate",0,19415.1550216523,"Ward","St Alphege","2015/2019","Persons","65+","Q5",NA,NA,1,1,2015-04-01,2019-03-31
"9274",9274,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","St Alphege","2020/2024","Persons","65+","Q5",NA,NA,1,1,2020-04-01,2024-03-31
"9275",9275,49,2024-05-29,3,19,15789.4736842105,"5-year IMD Crude Rate",3256.16906787159,46143.542472328,"Ward","St Alphege","2020/2024","Persons","65+","Q5",NA,NA,1,1,2020-04-01,2024-03-31
"9276",9276,49,2024-05-29,0,5,0,"5-year Ethnicity Crude Rate",0,73777.5890822787,"Ward","St Alphege","2015/2019","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9277",9277,49,2024-05-29,1,5,20000,"5-year Ethnicity Crude Rate",506.356159685798,111432.867818778,"Ward","St Alphege","2020/2024","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9278",9278,49,2024-05-29,0,12,0,"5-year Ethnicity Crude Rate",0,30740.6621176161,"Ward","St Alphege","2015/2019","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9279",9279,49,2024-05-29,2,12,16666.6666666667,"5-year Ethnicity Crude Rate",2018.41065453304,60205.7305643663,"Ward","St Alphege","2020/2024","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9280",9280,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","St Alphege","2015/2019","Persons","65+",NA,"Z","Not stated",1,1,2015-04-01,2019-03-31
"9281",9281,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","St Alphege","2020/2024","Persons","65+",NA,"Z","Not stated",1,1,2020-04-01,2024-03-31
"9282",9282,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","St Alphege","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9283",9283,49,2024-05-29,0,19,0,"5-year Overall Crude Rate",0,19415.1550216523,"Ward","St Alphege","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9284",9284,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","St Alphege","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9285",9285,49,2024-05-29,3,19,15789.4736842105,"5-year Overall Crude Rate",3256.16906787159,46143.542472328,"Ward","St Alphege","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9286",9286,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stirchley","2015/2019","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9287",9287,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stirchley","2020/2024","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9288",9288,49,2024-05-29,0,5,0,"5-year Ethnicity-IMD Crude Rate",0,73777.5890822787,"Ward","Stirchley","2015/2019","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9289",9289,49,2024-05-29,1,5,20000,"5-year Ethnicity-IMD Crude Rate",506.356159685798,111432.867818778,"Ward","Stirchley","2020/2024","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9290",9290,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stirchley","2015/2019","Persons","65+","Q1","Z","Not stated",1,1,2015-04-01,2019-03-31
"9291",9291,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stirchley","2020/2024","Persons","65+","Q1","Z","Not stated",1,1,2020-04-01,2024-03-31
"9292",9292,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stirchley","2015/2019","Persons","65+","Q1",NA,NA,1,1,2015-04-01,2019-03-31
"9293",9293,49,2024-05-29,0,8,0,"5-year IMD Crude Rate",0,46110.9931764242,"Ward","Stirchley","2015/2019","Persons","65+","Q1",NA,NA,1,1,2015-04-01,2019-03-31
"9294",9294,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stirchley","2020/2024","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2024-03-31
"9295",9295,49,2024-05-29,1,8,12500,"5-year IMD Crude Rate",316.472599803624,69645.5423867362,"Ward","Stirchley","2020/2024","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2024-03-31
"9296",9296,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stirchley","2015/2019","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9297",9297,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stirchley","2020/2024","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9298",9298,49,2024-05-29,0,5,0,"5-year Ethnicity Crude Rate",0,73777.5890822787,"Ward","Stirchley","2015/2019","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9299",9299,49,2024-05-29,1,5,20000,"5-year Ethnicity Crude Rate",506.356159685798,111432.867818778,"Ward","Stirchley","2020/2024","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9300",9300,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stirchley","2015/2019","Persons","65+",NA,"Z","Not stated",1,1,2015-04-01,2019-03-31
"9301",9301,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stirchley","2020/2024","Persons","65+",NA,"Z","Not stated",1,1,2020-04-01,2024-03-31
"9302",9302,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stirchley","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9303",9303,49,2024-05-29,0,8,0,"5-year Overall Crude Rate",0,46110.9931764242,"Ward","Stirchley","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9304",9304,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stirchley","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9305",9305,49,2024-05-29,1,8,12500,"5-year Overall Crude Rate",316.472599803624,69645.5423867362,"Ward","Stirchley","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9306",9306,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stockland Green","2015/2019","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9307",9307,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stockland Green","2020/2024","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9308",9308,49,2024-05-29,0,25,0,"5-year Ethnicity-IMD Crude Rate",0,14755.5178164557,"Ward","Stockland Green","2015/2019","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9309",9309,49,2024-05-29,13,25,52000,"5-year Ethnicity-IMD Crude Rate",27660.9637786425,88926.9080378037,"Ward","Stockland Green","2020/2024","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9310",9310,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stockland Green","2015/2019","Persons","65+","Q1","Z","Not stated",1,1,2015-04-01,2019-03-31
"9311",9311,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stockland Green","2020/2024","Persons","65+","Q1","Z","Not stated",1,1,2020-04-01,2024-03-31
"9312",9312,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stockland Green","2015/2019","Persons","65+","Q1",NA,NA,1,1,2015-04-01,2019-03-31
"9313",9313,49,2024-05-29,0,28,0,"5-year IMD Crude Rate",0,13174.5694789783,"Ward","Stockland Green","2015/2019","Persons","65+","Q1",NA,NA,1,1,2015-04-01,2019-03-31
"9314",9314,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Stockland Green","2020/2024","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2024-03-31
"9315",9315,49,2024-05-29,13,28,46428.5714285714,"5-year IMD Crude Rate",24697.2890880736,79399.0250337533,"Ward","Stockland Green","2020/2024","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2024-03-31
"9316",9316,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stockland Green","2015/2019","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9317",9317,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stockland Green","2020/2024","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9318",9318,49,2024-05-29,0,25,0,"5-year Ethnicity Crude Rate",0,14755.5178164557,"Ward","Stockland Green","2015/2019","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9319",9319,49,2024-05-29,13,25,52000,"5-year Ethnicity Crude Rate",27660.9637786425,88926.9080378037,"Ward","Stockland Green","2020/2024","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9320",9320,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stockland Green","2015/2019","Persons","65+",NA,"Z","Not stated",1,1,2015-04-01,2019-03-31
"9321",9321,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stockland Green","2020/2024","Persons","65+",NA,"Z","Not stated",1,1,2020-04-01,2024-03-31
"9322",9322,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stockland Green","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9323",9323,49,2024-05-29,0,28,0,"5-year Overall Crude Rate",0,13174.5694789783,"Ward","Stockland Green","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9324",9324,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Stockland Green","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9325",9325,49,2024-05-29,13,28,46428.5714285714,"5-year Overall Crude Rate",24697.2890880736,79399.0250337533,"Ward","Stockland Green","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9326",9326,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2015/2019","Persons","65+","Q4","E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9327",9327,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2020/2024","Persons","65+","Q4","E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9328",9328,49,2024-05-29,0,20,0,"5-year Ethnicity-IMD Crude Rate",0,18444.3972705697,"Ward","Sutton Four Oaks","2015/2019","Persons","65+","Q4","L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9329",9329,49,2024-05-29,3,20,15000,"5-year Ethnicity-IMD Crude Rate",3093.36061447801,43836.3653487116,"Ward","Sutton Four Oaks","2020/2024","Persons","65+","Q4","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9330",9330,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2015/2019","Persons","65+","Q4","Z","Not stated",1,1,2015-04-01,2019-03-31
"9331",9331,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2020/2024","Persons","65+","Q4","Z","Not stated",1,1,2020-04-01,2024-03-31
"9332",9332,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2015/2019","Persons","65+","Q4",NA,NA,1,1,2015-04-01,2019-03-31
"9333",9333,49,2024-05-29,0,23,0,"5-year IMD Crude Rate",0,16038.6063222345,"Ward","Sutton Four Oaks","2015/2019","Persons","65+","Q4",NA,NA,1,1,2015-04-01,2019-03-31
"9334",9334,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2020/2024","Persons","65+","Q4",NA,NA,1,1,2020-04-01,2024-03-31
"9335",9335,49,2024-05-29,3,23,13043.4782608696,"5-year IMD Crude Rate",2689.87879519827,38118.5785640971,"Ward","Sutton Four Oaks","2020/2024","Persons","65+","Q4",NA,NA,1,1,2020-04-01,2024-03-31
"9336",9336,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2015/2019","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9337",9337,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2020/2024","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9338",9338,49,2024-05-29,0,20,0,"5-year Ethnicity Crude Rate",0,18444.3972705697,"Ward","Sutton Four Oaks","2015/2019","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9339",9339,49,2024-05-29,3,20,15000,"5-year Ethnicity Crude Rate",3093.36061447801,43836.3653487116,"Ward","Sutton Four Oaks","2020/2024","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9340",9340,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2015/2019","Persons","65+",NA,"Z","Not stated",1,1,2015-04-01,2019-03-31
"9341",9341,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2020/2024","Persons","65+",NA,"Z","Not stated",1,1,2020-04-01,2024-03-31
"9342",9342,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9343",9343,49,2024-05-29,0,23,0,"5-year Overall Crude Rate",0,16038.6063222345,"Ward","Sutton Four Oaks","2015/2019","Persons","65+",NA,NA,NA,1,1,2015-04-01,2019-03-31
"9344",9344,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Four Oaks","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9345",9345,49,2024-05-29,3,23,13043.4782608696,"5-year Overall Crude Rate",2689.87879519827,38118.5785640971,"Ward","Sutton Four Oaks","2020/2024","Persons","65+",NA,NA,NA,1,1,2020-04-01,2024-03-31
"9346",9346,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2015/2019","Persons","65+","Q4","E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9347",9347,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2020/2024","Persons","65+","Q4","E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9348",9348,49,2024-05-29,1,6,16666.6666666667,"5-year Ethnicity-IMD Crude Rate",421.963466404832,92860.723182315,"Ward","Sutton Mere Green","2015/2019","Persons","65+","Q4","L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9349",9349,49,2024-05-29,1,6,16666.6666666667,"5-year Ethnicity-IMD Crude Rate",421.963466404832,92860.723182315,"Ward","Sutton Mere Green","2020/2024","Persons","65+","Q4","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9350",9350,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2015/2019","Persons","65+","Q4","Z","Not stated",1,1,2015-04-01,2019-03-31
"9351",9351,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2020/2024","Persons","65+","Q4","Z","Not stated",1,1,2020-04-01,2024-03-31
"9352",9352,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2015/2019","Persons","65+","Q4",NA,NA,1,1,2015-04-01,2019-03-31
"9353",9353,49,2024-05-29,1,9,11111.1111111111,"5-year IMD Crude Rate",281.308977603221,61907.14878821,"Ward","Sutton Mere Green","2015/2019","Persons","65+","Q4",NA,NA,1,1,2015-04-01,2019-03-31
"9354",9354,49,2024-05-29,0,1,0,"5-year Ethnicity-IMD Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2020/2024","Persons","65+","Q4",NA,NA,1,1,2020-04-01,2024-03-31
"9355",9355,49,2024-05-29,1,9,11111.1111111111,"5-year IMD Crude Rate",281.308977603221,61907.14878821,"Ward","Sutton Mere Green","2020/2024","Persons","65+","Q4",NA,NA,1,1,2020-04-01,2024-03-31
"9356",9356,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2015/2019","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2015-04-01,2019-03-31
"9357",9357,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2020/2024","Persons","65+",NA,"E","Mixed - White and Black African",1,1,2020-04-01,2024-03-31
"9358",9358,49,2024-05-29,1,6,16666.6666666667,"5-year Ethnicity Crude Rate",421.963466404832,92860.723182315,"Ward","Sutton Mere Green","2015/2019","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2015-04-01,2019-03-31
"9359",9359,49,2024-05-29,1,6,16666.6666666667,"5-year Ethnicity Crude Rate",421.963466404832,92860.723182315,"Ward","Sutton Mere Green","2020/2024","Persons","65+",NA,"L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2024-03-31
"9360",9360,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2015/2019","Persons","65+",NA,"Z","Not stated",1,1,2015-04-01,2019-03-31
"9361",9361,49,2024-05-29,0,1,0,"5-year Ethnicity Crude Rate",0,368887.945411394,"Ward","Sutton Mere Green","2020/2024","Persons","65+",NA,"Z","Not stated",1,1,2020-04-01,2024-03-31
